Symbol,Year,Month,Day,Open,High,Low,Volume,Market Cap,Volatility25,SMA25,EMA25,ATR25,RSI25,Close,NextClose
doge,2021,6,7,0.36,0.38,0.33,2189910540.0,47220296661.71,0.07,0.38,0.37,0.07,40.41,0.33,0.33
doge,2021,6,8,0.33,0.34,0.3,3423532823.27,42470164095.21,0.07,0.37,0.37,0.06,34.02,0.33,0.35
doge,2021,6,9,0.33,0.35,0.32,3262650458.67,43019539627.72,0.06,0.37,0.37,0.06,38.02,0.35,0.33
doge,2021,6,10,0.35,0.35,0.33,2789967649.0,43614963981.83,0.05,0.36,0.37,0.06,36.67,0.33,0.32
doge,2021,6,11,0.33,0.33,0.31,1806472284.44,41597194663.1,0.04,0.35,0.36,0.06,37.65,0.32,0.31
doge,2021,6,12,0.32,0.32,0.3,1877213088.44,40447061171.37,0.03,0.35,0.36,0.06,38.25,0.31,0.32
doge,2021,6,13,0.31,0.33,0.31,1198100942.44,40872169079.73,0.03,0.35,0.36,0.05,48.88,0.32,0.33
doge,2021,6,14,0.32,0.34,0.32,1637398196.0,42293138920.38,0.03,0.34,0.35,0.04,43.14,0.33,0.32
doge,2021,6,15,0.33,0.33,0.32,1503876428.89,42181500271.03,0.03,0.34,0.35,0.04,46.32,0.32,0.31
doge,2021,6,16,0.32,0.32,0.31,1379146762.7,40832441911.91,0.03,0.34,0.35,0.04,46.21,0.31,0.31
doge,2021,6,17,0.31,0.31,0.31,1151812276.4,40356376654.86,0.03,0.34,0.34,0.04,49.77,0.31,0.29
doge,2021,6,18,0.31,0.31,0.28,1583819197.78,38944223797.02,0.03,0.34,0.34,0.03,41.23,0.29,0.29
doge,2021,6,19,0.29,0.3,0.29,1580681505.56,37923791686.75,0.03,0.34,0.34,0.03,42.84,0.29,0.28
doge,2021,6,20,0.29,0.29,0.26,1366564240.44,36120686307.15,0.04,0.33,0.33,0.03,40.64,0.28,0.18
doge,2021,6,21,0.28,0.28,0.17,3228833295.03,30823015157.19,0.05,0.33,0.32,0.04,33.44,0.18,0.19
doge,2021,6,22,0.18,0.22,0.17,7090465010.62,24908354342.72,0.05,0.32,0.31,0.04,36.93,0.19,0.24
doge,2021,6,23,0.19,0.25,0.18,5471573382.78,28714374446.31,0.06,0.32,0.3,0.04,43.6,0.24,0.26
doge,2021,6,24,0.24,0.27,0.22,4258301493.95,31229541362.7,0.06,0.32,0.3,0.04,46.39,0.26,0.24
doge,2021,6,25,0.26,0.29,0.23,4968730182.71,33522171885.19,0.06,0.31,0.3,0.04,41.92,0.24,0.24
doge,2021,6,26,0.24,0.26,0.23,4216880081.96,31424459619.91,0.06,0.31,0.29,0.04,36.8,0.24,0.27
doge,2021,6,27,0.25,0.27,0.24,2094785261.97,32092619069.5,0.06,0.3,0.29,0.04,32.03,0.27,0.26
doge,2021,6,28,0.26,0.27,0.25,2133212810.82,33430593572.65,0.05,0.3,0.29,0.03,33.2,0.26,0.26
doge,2021,6,29,0.26,0.27,0.25,1840655203.11,34236676732.06,0.05,0.29,0.29,0.03,35.57,0.26,0.25
doge,2021,6,30,0.26,0.26,0.24,1986448925.44,32765282861.27,0.05,0.29,0.28,0.03,35.0,0.25,0.24
doge,2021,7,1,0.25,0.26,0.24,2369431650.56,32157765131.63,0.05,0.28,0.28,0.03,35.76,0.24,0.25
doge,2021,7,2,0.24,0.25,0.24,1721332232.44,31632533808.35,0.04,0.28,0.28,0.03,38.5,0.25,0.25
doge,2021,7,3,0.25,0.25,0.24,964236071.61,32117737416.4,0.04,0.28,0.28,0.03,39.21,0.25,0.25
doge,2021,7,4,0.25,0.25,0.24,889291072.44,32342889152.1,0.04,0.27,0.27,0.03,36.19,0.25,0.23
doge,2021,7,5,0.25,0.25,0.23,1097674988.44,30968503174.51,0.04,0.27,0.27,0.03,36.44,0.23,0.23
doge,2021,7,6,0.23,0.24,0.23,1393946362.67,30398203011.34,0.04,0.26,0.27,0.03,38.05,0.23,0.22
doge,2021,7,7,0.23,0.24,0.22,955970515.33,30371678720.77,0.04,0.26,0.26,0.03,37.66,0.22,0.21
doge,2021,7,8,0.22,0.23,0.2,1469561439.11,27754569404.08,0.04,0.26,0.26,0.03,33.73,0.21,0.22
doge,2021,7,9,0.21,0.23,0.2,2287320056.89,27914734075.87,0.04,0.25,0.26,0.03,35.4,0.22,0.21
doge,2021,7,10,0.22,0.22,0.21,1787838737.33,28109750829.99,0.03,0.25,0.25,0.03,35.36,0.21,0.21
doge,2021,7,11,0.21,0.22,0.21,1107990085.57,27582912693.24,0.03,0.24,0.25,0.03,37.02,0.21,0.21
doge,2021,7,12,0.21,0.22,0.2,825062629.33,27450976178.56,0.03,0.24,0.25,0.03,36.38,0.21,0.2
doge,2021,7,13,0.21,0.21,0.19,1119828372.44,26222232921.05,0.03,0.24,0.24,0.03,36.94,0.2,0.2
doge,2021,7,14,0.2,0.21,0.19,1360014350.22,25450871960.5,0.03,0.23,0.24,0.03,37.26,0.2,0.18
doge,2021,7,15,0.2,0.2,0.18,993567768.98,24868580865.56,0.03,0.23,0.23,0.03,36.69,0.18,0.17
doge,2021,7,16,0.18,0.19,0.17,1223704442.44,23682511244.3,0.03,0.23,0.23,0.02,49.5,0.17,0.19
doge,2021,7,17,0.17,0.21,0.17,1709311916.44,23360690767.3,0.03,0.23,0.23,0.02,49.57,0.19,0.18
