Start,End,Open,High,Low,Close,Volume,Market Cap
2024-09-20,2024-09-21,0.10509528663816059,0.10763393472777735,0.10350667058878003,0.10475875952256745,52423171547.55401,15404164512.989548
2024-09-19,2024-09-20,0.10388029582155515,0.10739182306841547,0.10341853529893025,0.10513260491528297,52032815332.82927,15322130173.707317
2024-09-18,2024-09-19,0.1013230999687689,0.10351960454452809,0.09947477739764375,0.10323448825058454,49687138280.52613,14732196050.247387
2024-09-17,2024-09-18,0.09964230422700926,0.10288992374713081,0.09853945833975516,0.100712283323214,49001374255.11847,14699862894.439024
2024-09-16,2024-09-17,0.10299630455823816,0.10301415421765629,0.09820169453832367,0.10015266456118789,48275833020.087105,14712376852.672474
2024-09-15,2024-09-16,0.10560093486685278,0.10685951410635115,0.10241548963986585,0.10300615211952023,49361505483.68293,15354463206.972126
2024-09-14,2024-09-15,0.1066208918184583,0.10780066324829199,0.10436200138159266,0.10557956141746236,49803170410.51568,15478195713.320557
2024-09-13,2024-09-14,0.10292842268321424,0.10886273049347958,0.10134957260447913,0.10721410379313988,48670572708.271774,15323284213.696863
2024-09-12,2024-09-13,0.10154744541841979,0.10349923639900714,0.10051691723315974,0.10229025735887619,47985060737.03484,14901297959.658537
2024-09-11,2024-09-12,0.10310072198309177,0.10320103419355188,0.09788191085821507,0.10153229768871805,47104066619.494774,14716738284.101046
2024-09-10,2024-09-11,0.10311132925326151,0.10470546740356113,0.10131196691625047,0.10258065877180507,47540019449.466896,15038990956.222996
2024-09-09,2024-09-10,0.09586331039169572,0.10530411039377288,0.09560218795620619,0.10435703312606598,46198841556.85614,14509973925.308771
2024-09-08,2024-09-09,0.09526384389813942,0.09726962030225511,0.09396574171588279,0.0959449008969856,44806914731.11498,13937068871.756098
2024-09-07,2024-09-08,0.09230777489530971,0.0959073985008513,0.0914079624178834,0.09475942428522352,45357557842.01742,13709734398.874565
2024-09-06,2024-09-07,0.098377978698695,0.09942335674557415,0.08959352001641846,0.09221705959638568,45958946978.44251,13934813077.616724
2024-09-05,2024-09-06,0.09803294032914121,0.09956066393449794,0.09590598625564559,0.09885429684603655,46956304834.19861,14226416527.254354
2024-09-04,2024-09-05,0.09741475882726004,0.09938497096551392,0.09319863663153627,0.09799525727688307,47399579604.76307,14089534135.344948
2024-09-03,2024-09-04,0.09870541416692691,0.10098785523330753,0.09656857958941688,0.09724618430983872,48339753832.31707,14394099093.494774
2024-09-02,2024-09-03,0.09517507380723986,0.10005990866280971,0.09369654890766593,0.09874920632575374,48165921282.979095,14114818234.229965
2024-09-01,2024-09-02,0.10083337842533846,0.10145824259894165,0.09474434147399578,0.09575735872922038,47786329092.48781,14411159678.790941
2024-08-31,2024-09-01,0.10225885684824707,0.10259616243589134,0.10011522334166903,0.10083735380275805,48925469278.362366,14774416075.550522
2024-08-30,2024-08-31,0.1002542959850227,0.10254546653340801,0.09735461732589715,0.10234244212844507,48898029931.74913,14506484243.43554
2024-08-29,2024-08-30,0.0992501234371624,0.10243294770892451,0.0982385632489994,0.1003026189174094,49393687615.21255,14538138077.989548
2024-08-28,2024-08-29,0.09847140109611442,0.10168621762331384,0.09733232410236352,0.09985933038670851,49425128619.28223,14378096505.160278
2024-08-27,2024-08-28,0.10499786911939593,0.10672030971129844,0.09730420721011017,0.09936104164714651,51389019528.78397,15063768024.216028
2024-08-26,2024-08-27,0.10940099624196363,0.11008393560587533,0.10393533449489903,0.10499144969216923,52629546300.2892,15558620220.808363
2024-08-25,2024-08-26,0.11233006517133223,0.11314068546552702,0.10843731441410798,0.10993757727976153,53287876985.05575,15917752001.63763
2024-08-24,2024-08-25,0.11281205154816361,0.11511322006301508,0.11079057185737107,0.11218963239392463,53652103270.00349,16295958066.651567
2024-08-23,2024-08-24,0.10568299757279052,0.11542599623052234,0.10527070210774984,0.11323661564739268,51089057401.58741,15723802899.506992
2024-08-22,2024-08-23,0.10643020250649766,0.1067981908960588,0.10403694520995864,0.10567316054012098,50089465064.03136,15244836850.839722
2024-08-21,2024-08-22,0.10286834791399967,0.10770365707639365,0.102348334717887,0.10632883815904949,49538097887.44599,15096671768.714285
2024-08-20,2024-08-21,0.10164313792967529,0.10606717749876568,0.10096852403952457,0.10276854476672001,50060345472.808365,15027240160.414635
2024-08-19,2024-08-20,0.09972873708296615,0.1016061009801655,0.09843797340230497,0.10127570757531144,48386374885.31359,14466695282.801394
2024-08-18,2024-08-19,0.10230806071358371,0.10459360406486287,0.09999084008011262,0.10005151329799454,49014240229.74913,14803714697.22648
2024-08-17,2024-08-18,0.10014947368902753,0.10345934075135696,0.10004529958440668,0.10279681140684084,48895378066.67247,14682826693.5331
2024-08-16,2024-08-17,0.10009387754886778,0.10237961087301116,0.09789860384474822,0.10008047216405326,48636247114.76655,14524622469.376307
2024-08-15,2024-08-16,0.10219876221414516,0.1048595350898926,0.0976123691681212,0.10022693481014218,48407029924.12892,14732071456.783972
2024-08-14,2024-08-15,0.10581647421090777,0.10670223087895168,0.1014169476542577,0.10219974509266451,49783709021.57491,15084029834.13589
2024-08-13,2024-08-14,0.10761175963858033,0.10896195625749894,0.10302511996788917,0.10599819864494445,50018661784.98955,15237280048.529617
2024-08-12,2024-08-13,0.1005655414532909,0.10858624336080569,0.10020955125205824,0.108576397916168,49335150329.38676,15056087584.728224
2024-08-11,2024-08-12,0.10544766265643815,0.11037816652197514,0.10010744325448359,0.10116404345680548,49992578473.52613,15363516791.243902
2024-08-10,2024-08-11,0.10321229126700228,0.10597299399353767,0.10305769035472685,0.10531524368343373,50137319477.63415,15089345985.655052
2024-08-09,2024-08-10,0.10666059003126101,0.10793887122732486,0.10100469502130005,0.10345172336962706,50687208380.03136,15067811426.010452
2024-08-08,2024-08-09,0.09552136908549116,0.10765810519975223,0.09417072327520119,0.1076258664994787,49044722693.57143,14604808214.013937
2024-08-07,2024-08-08,0.09682023166521478,0.1020508957677129,0.09487868068930153,0.0952271284511729,47572785918.26481,14165269931.790941
2024-08-06,2024-08-07,0.09479222837803289,0.10103119371531548,0.09430480778796835,0.09629812918973905,48876938117.78745,14098816948.10453
2024-08-05,2024-08-06,0.10369300927776451,0.10369300927776451,0.0807336316980946,0.09452617601815697,47769653903.55749,13212302998
2024-08-04,2024-08-05,0.10808761960803379,0.10937017492122883,0.09927932161703582,0.10395387919132253,49963627134.60627,15318973344.86411
2024-08-03,2024-08-04,0.11195659316764557,0.11444213793981313,0.10533100163664255,0.10817149170348174,65719920666.85714,16030867364.832752
2024-08-02,2024-08-03,0.11980185468932254,0.11980185468932254,0.11048876847132386,0.11069419967870096,53479505406.33101,16666784793.968641
2024-08-01,2024-08-02,0.12163203815961533,0.12306498706250087,0.11302101962707804,0.11969250139315812,53481361126.96864,17205231320.55401
2024-07-31,2024-08-01,0.12558235834020548,0.127419291458572,0.12103114538958785,0.12221928194839699,54707302424.21255,18076910259.135887
2024-07-30,2024-07-31,0.12881364115192942,0.13055397461579588,0.12417563941215123,0.12586186286853837,55261943929.6446,18485497200.254356
2024-07-29,2024-07-30,0.12956806872467516,0.13514167262126192,0.12742739072807102,0.1282841381553491,57160217780.14634,19025185659.783974
2024-07-28,2024-07-29,0.13066605283266172,0.13196120859682867,0.12783147581023288,0.1296556693703508,57671583236.73519,18788778703.860626
2024-07-27,2024-07-28,0.1343639505752968,0.1383617264254588,0.13100576587746798,0.13200038653481866,57008131912.96864,19409492685.8885
2024-07-26,2024-07-27,0.125090058081174,0.13528184357551593,0.125090058081174,0.13446706436249442,56219645319.34146,18826222286
2024-07-25,2024-07-26,0.12829337454287268,0.1286010937712397,0.12074131076037686,0.12493512850654513,54251498364.372826,17915609493.4669
2024-07-24,2024-07-25,0.1312909341008409,0.1347807515771502,0.1273513603275221,0.12820686559461655,55300034358.651566,18979228165.655052
2024-07-23,2024-07-24,0.1377932782788491,0.13877231430679865,0.1285825522999388,0.13054286381540706,56563276537.372826,19303824546.843204
2024-07-22,2024-07-23,0.14044895115691705,0.14266115118134248,0.13607598976435228,0.13788655635949587,58252908379.498245,20109397001.505264
2024-07-21,2024-07-22,0.13419748051766175,0.14260767700011606,0.12745310117232747,0.14022713605140577,56738300179.06969,19199696509.763065
2024-07-20,2024-07-21,0.12536878697193632,0.13623416088859833,0.124424713133865,0.1343720344677691,55918723086.836235,18678078174.878048
2024-07-19,2024-07-20,0.11888750774137193,0.12629384083762576,0.11781163486412229,0.1253171534589559,54045364656.05575,17548575709.51568
2024-07-18,2024-07-19,0.1219146161633882,0.12430116127028346,0.11739410953685761,0.11961565594257391,53522592290.02788,17469362000.91289
2024-07-17,2024-07-18,0.12496844189295618,0.12716237550008716,0.12026814678956635,0.12182994667424918,54326640918.87805,17968731131.689896
2024-07-16,2024-07-17,0.12585472734812586,0.12745117524916488,0.11875035974481579,0.12503449788876958,54096826921.18467,17897104613.606274
2024-07-15,2024-07-16,0.11566039807079617,0.12510550056006992,0.11469280886090648,0.12510550056006992,52366419090.67596,17199614821.38676
2024-07-14,2024-07-15,0.11270277335617092,0.11622666375001794,0.11117652928205107,0.11579861707009756,49794661844.21603,16342772149.487804
2024-07-13,2024-07-14,0.10762056106710659,0.11338632303202267,0.10693255835430256,0.11240567084717262,48129300177.60976,15836255230.836237
2024-07-12,2024-07-13,0.10658001100666543,0.10817969005342065,0.10518743607580495,0.10766778750291435,47603572822.16028,15404329217.351917
2024-07-11,2024-07-12,0.10775565749330546,0.11193930401501596,0.10605138066134798,0.10673236805871536,47918452314.35664,15632077775.377623
2024-07-10,2024-07-11,0.10773645262339439,0.11032372013835527,0.10612436675220854,0.1079404782507429,48157872302.51568,15667375444.327526
2024-07-09,2024-07-10,0.10762524848934069,0.10926755088523821,0.10611105210262914,0.10787102974555325,48056017890.18467,15568085123.25784
2024-07-08,2024-07-09,0.10423417095619641,0.11086337754642067,0.09932427084006078,0.10769897535581828,47418834771.90941,15335897408.09756
2024-07-07,2024-07-08,0.11343940404134742,0.11343940404134742,0.10382678725218586,0.10454819083143185,47887767875.15331,15746428655.212543
2024-07-06,2024-07-07,0.10516213722350261,0.11388408892922955,0.10470843650730623,0.11352982446068978,48312318515.61324,15781445215.30662
2024-07-05,2024-07-06,0.1047089635348355,0.10653550492562085,0.09254192394956044,0.10549685195312165,48305160666.59233,14527189113.557491
2024-07-04,2024-07-05,0.11809015729704599,0.11958713508975521,0.10412241414811783,0.10457941003976756,48929292231.31359,16060692022.641115
2024-07-03,2024-07-04,0.12494714133723481,0.12581390253322555,0.1169930371899551,0.11819336693167,50086533401.74913,17379799224.73519
2024-07-02,2024-07-03,0.12395522997725841,0.12555695000631212,0.12240087818793102,0.12549519486963456,51432244971.45644,17870117475.9338
2024-07-01,2024-07-02,0.12481902641523529,0.1274732325595475,0.12312284158509045,0.1232677729726215,51959411805.8676,18098518239.174217
2024-06-30,2024-07-01,0.12133423424207794,0.12520238277285833,0.12032186579086158,0.12444398492710523,50426621451.874565,17696498638.397213
2024-06-29,2024-06-30,0.1232677294203213,0.12474024782971256,0.12110777560648797,0.12132260974459821,50204985816.65505,17824773272.560974
2024-06-28,2024-06-29,0.12701898775052217,0.1278906253620408,0.12248188188847665,0.12326947787945931,50764774364.85714,18116178551.020905
2024-06-27,2024-06-28,0.12241319499195501,0.12765900700050795,0.12058884735726663,0.12759962670701233,50642272835.65505,17822559422.91986
2024-06-26,2024-06-27,0.12654814065493075,0.12826216539672247,0.1220356193664532,0.12273859442834933,50892283398.92335,18013706472.745644
2024-06-25,2024-06-26,0.11942124519559547,0.12887087908047481,0.11874403478893952,0.12605573059320418,51312760745.02439,17912728405.404182
2024-06-24,2024-06-25,0.1225478897021151,0.12339324883737861,0.11482698776510566,0.11895949592972255,51213481926.32753,17132082749.940767
2024-06-23,2024-06-24,0.12405393285525611,0.126411715783748,0.12163810418391659,0.12215319444365438,52664695477.689896,17918014467.759583
2024-06-22,2024-06-23,0.12451862244076753,0.1254732901266794,0.12321387834671116,0.12404747322330542,52940033116.73868,17955870886.432056
2024-06-21,2024-06-22,0.1246621878221107,0.12554006164869375,0.12134345429554612,0.12371468991437516,53181301581,17886305614.49129
2024-06-20,2024-06-21,0.12195559879453421,0.12815618709081936,0.12133003855859965,0.12393432199695541,54098214045.41812,17943477885.44251
2024-06-19,2024-06-20,0.12244990054672265,0.126661070161382,0.12146522611092749,0.12211245281752522,54384371805.14286,17905887233.477352
2024-06-18,2024-06-19,0.12901065782761448,0.12901065782761448,0.11544756342226566,0.1223871278874261,55460506764.50871,17513997500.101044
