Symbol,Year,Month,Day,Open,High,Low,Volume,Market Cap,Volatility25,SMA25,EMA25,ATR25,RSI25,Close,NextClose
eth,2024,4,24,3226.58,3292.5,3119.83,16777945141.35,392818371296.64,202.32,3285.63,3257.36,182.41,41.88,3143.41,3160.36
eth,2024,4,25,3144.74,3191.17,3086.24,20916663780.8,384275950203.85,188.52,3265.9,3249.9,180.91,38.77,3160.36,3136.48
eth,2024,4,26,3159.74,3164.03,3109.02,17568442069.93,383571092868.82,182.99,3250.89,3241.17,174.2,40.97,3136.48,3266.4
eth,2024,4,27,3138.2,3276.45,3090.43,16096897368.66,385995129319.5,182.93,3250.37,3243.11,170.37,49.67,3266.4,3267.53
eth,2024,4,28,3262.74,3349.1,3259.91,17495409070.25,403962888143.59,182.37,3248.22,3244.99,168.16,48.61,3267.53,3221.32
eth,2024,4,29,3276.78,3290.23,3128.97,20112239962.39,390258332156.72,181.61,3243.81,3243.17,167.53,47.21,3221.32,3025.46
eth,2024,4,30,3215.83,3251.96,2934.47,22560950656.41,375229420309.9,185.84,3231.79,3226.42,175.51,43.05,3025.46,2978.46
eth,2024,5,1,3020.16,3025.27,2842.6,27698776252.5,359085171300.12,190.31,3216.32,3207.35,179.58,41.09,2978.46,2996.2
eth,2024,5,2,2982.65,3016.12,2905.96,24512610743.37,358685178592.19,188.04,3197.69,3191.11,179.55,38.86,2996.2,3109.11
eth,2024,5,3,2995.15,3129.22,2970.11,17797249529.78,364082517035.05,156.88,3174.07,3184.8,173.85,34.99,3109.11,3122.95
eth,2024,5,4,3109.0,3167.03,3105.28,16112788053.87,375675206669.18,140.58,3158.58,3180.04,166.73,39.19,3122.95,3145.79
eth,2024,5,5,3123.19,3171.05,3083.9,12769298228.24,376368010916.25,114.88,3142.51,3177.41,164.87,38.69,3145.79,3070.68
eth,2024,5,6,3147.9,3226.24,3064.51,14774931107.12,376193524069.8,85.13,3124.67,3169.2,166.05,37.75,3070.68,3018.8
eth,2024,5,7,3073.45,3129.97,3017.59,18009353668.95,369251753660.6,83.81,3115.62,3157.63,156.48,42.93,3018.8,2980.29
eth,2024,5,8,3016.98,3039.66,2950.68,16305526586.72,361327030605.04,86.24,3113.86,3143.99,143.11,48.45,2980.29,3041.49
eth,2024,5,9,2982.44,3057.99,2962.57,15431620439.3,360740331162.17,86.95,3109.28,3136.1,137.1,45.76,3041.49,2914.72
eth,2024,5,10,3036.23,3055.56,2893.41,15348847522.3,358912264073.77,95.27,3101.68,3119.07,134.46,43.33,2914.72,2917.58
eth,2024,5,11,2917.15,2942.28,2899.67,14615951567.16,350918186700.95,102.13,3094.97,3103.57,131.83,44.05,2917.58,2940.07
eth,2024,5,12,2921.27,2957.48,2913.48,8710887809.04,352364420037.8,104.6,3093.1,3091.0,126.29,48.24,2940.07,2951.9
eth,2024,5,13,2939.89,2991.17,2879.53,14451671027.11,353931208475.73,108.26,3088.5,3080.3,125.77,45.45,2951.9,2885.95
eth,2024,5,14,2950.93,2962.47,2876.92,15243697099.03,350244429929.17,115.57,3081.25,3065.35,119.77,43.19,2885.95,3038.4
eth,2024,5,15,2891.0,3040.4,2871.23,15530322763.85,353959643433.33,114.78,3076.53,3063.27,121.11,45.76,3038.4,2946.52
