Symbol,Year,Month,Day,Open,High,Low,Volume,Market Cap,Volatility25,SMA25,EMA25,ATR25,RSI25,Close,NextClose
btc,2021,6,2,36679.41,38208.61,36035.88,65099865344.0,697910974156.71,7297.21,42370.83,41643.44,4415.33,28.08,37622.43,39152.71
btc,2021,6,3,37573.72,39429.13,37258.55,58852534940.44,721335768939.07,6532.83,41610.15,41451.85,4390.74,30.63,39152.71,36908.14
btc,2021,6,4,39192.46,39192.46,35779.58,67365715555.56,694379238360.52,5886.34,40855.58,41102.33,4333.3,30.73,36908.14,35510.26
btc,2021,6,5,36847.86,37883.49,34920.83,60989365546.67,685053016475.59,4959.89,40007.12,40672.17,4360.65,28.52,35510.26,35781.01
btc,2021,6,6,35512.37,36395.12,35300.45,54522810549.37,673081231184.97,4518.0,39419.06,40295.93,4108.3,33.07,35781.01,33550.0
btc,2021,6,7,35827.5,36782.91,33550.0,51875832504.89,671980076063.16,4129.06,38774.84,39777.01,4074.31,32.03,33550.0,33369.14
btc,2021,6,8,33566.18,33999.96,31221.09,67316790680.17,615422095652.63,3559.35,38114.2,39284.1,4086.08,31.56,33369.14,37345.04
btc,2021,6,9,33403.63,37505.99,32431.61,72582508401.78,652523327949.79,3067.78,37736.54,39134.94,4137.34,39.66,37345.04,36870.06
btc,2021,6,10,37343.29,38252.79,35840.02,79255034405.46,692715176885.74,2483.47,37355.54,38960.72,4007.65,39.59,36870.06,37200.35
btc,2021,6,11,36646.86,37565.99,36061.67,65346487153.78,692821940181.23,2116.73,37099.92,38825.3,3903.07,42.61,37200.35,35538.3
btc,2021,6,12,37328.2,37328.2,34749.96,63889684892.44,668970872519.4,1740.31,36800.66,38572.46,3873.1,41.57,35538.3,38990.0
btc,2021,6,13,35506.77,39356.8,34842.27,57312107534.22,681338537450.5,1794.54,36881.28,38604.58,3573.69,52.41,38990.0,40499.97
btc,2021,6,14,39106.54,40920.03,38785.32,76608277489.78,742966801820.65,1803.63,36885.68,38750.38,3373.35,50.14,40499.97,40204.51
btc,2021,6,15,40527.71,41267.29,39656.74,72036187548.44,753254894034.29,1921.48,37004.15,38862.23,3101.24,54.0,40204.51,38290.04
btc,2021,6,16,40160.01,40438.51,38188.01,64077215237.35,738603361115.72,1935.83,37033.55,38818.22,3061.43,50.95,38290.04,38082.08
btc,2021,6,17,38340.49,39522.52,37537.71,69040871645.21,723367484384.61,1890.56,37163.44,38761.59,2864.2,54.5,38082.08,35577.47
btc,2021,6,18,38026.05,38128.36,35220.88,61575865500.44,693100773044.26,1890.84,37041.77,38516.66,2773.72,45.63,35577.47,35635.38
btc,2021,6,19,35727.16,36292.91,34857.74,62826737678.22,669780574179.88,1895.88,36940.55,38295.02,2704.17,46.32,35635.38,35648.52
btc,2021,6,20,35548.68,35906.57,33457.08,55193357752.89,657157712382.26,1852.9,36799.1,38091.45,2691.91,44.71,35648.52,31606.39
btc,2021,6,21,35677.33,35677.33,31297.75,78609740781.78,621632197016.75,2088.14,36524.17,37592.6,2745.41,40.65,31606.39,32366.97
btc,2021,6,22,31694.01,33282.27,28899.97,97091051263.11,599557521030.08,2243.18,36392.02,37190.62,2761.54,45.24,32366.97,33646.15
btc,2021,6,23,32470.84,34720.77,31769.26,96666188116.13,632330156621.06,2280.19,36356.93,36917.97,2740.03,48.74,33646.15,34580.35
btc,2021,6,24,33612.34,35176.73,32324.01,60517323379.74,631375005549.93,2303.53,36315.42,36738.16,2742.88,48.5,34580.35,31708.51
btc,2021,6,25,34662.83,35441.65,31355.44,60748465087.55,625649652814.01,2469.35,36091.61,36351.26,2775.24,42.2,31708.51,31858.58
btc,2021,6,26,31664.79,32618.31,30193.54,68428884822.56,589940076929.73,2606.85,35901.69,36005.67,2790.37,43.28,31858.58,34579.03
btc,2021,6,27,32274.97,34579.03,32102.58,60510865624.34,619229331443.39,2594.18,35779.96,35895.93,2802.52,45.89,34579.03,34439.12
btc,2021,6,28,34622.0,35103.57,33989.95,56438771250.48,646021908096.82,2508.72,35591.42,35783.86,2760.24,43.38,34439.12,35840.39
btc,2021,6,29,34472.11,36470.0,34266.76,58783976277.33,666182520524.93,2494.41,35548.7,35788.21,2711.86,48.46,35840.39,35060.43
btc,2021,6,30,35857.88,36081.63,34140.02,57470426222.61,654591266167.68,2496.32,35530.71,35732.23,2671.02,49.34,35060.43,33628.67
btc,2021,7,1,35019.7,35019.7,32869.75,55957183184.72,632116199377.63,2524.29,35444.62,35570.42,2713.23,46.95,33628.67,33846.01
btc,2021,7,2,33504.93,33861.64,32781.65,53898509084.44,623898253988.09,2515.71,35456.46,35437.77,2627.11,50.44,33846.01,34698.3
btc,2021,7,3,33803.88,34884.82,33402.3,40253461668.7,642886925899.23,2483.6,35509.62,35380.89,2575.26,51.96,34698.3,35312.39
btc,2021,7,4,34674.44,35920.38,34400.03,38805155754.67,661282250051.15,2454.11,35428.32,35375.62,2433.1,46.68,35312.39,33866.54
btc,2021,7,5,35308.2,35308.2,33125.6,50617003704.89,639199767237.07,2454.11,35308.18,35259.54,2423.89,45.25,33866.54,34106.81
btc,2021,7,6,33691.17,35046.03,33648.66,61017993116.44,640276009207.82,2432.62,35184.44,35170.86,2419.61,45.09,34106.81,33867.47
btc,2021,7,7,34220.71,34955.62,33861.41,57955368704.0,647785958079.96,2445.41,35117.6,35070.6,2360.25,47.22,33867.47,32837.96
btc,2021,7,8,33868.69,33868.69,32094.25,66246736881.78,616771714032.4,2347.06,34871.52,34898.86,2250.65,38.88,32837.96,33866.2
btc,2021,7,9,32896.81,34037.43,32321.36,76918683136.0,621900214874.87,2038.99,34606.17,34819.43,2233.9,37.79,33866.2,33548.82
btc,2021,7,10,33813.49,34215.52,33139.69,66022713756.44,631995994564.46,1680.57,34339.94,34721.69,2212.51,37.76,33548.82,34249.77
btc,2021,7,11,33511.52,34534.33,33324.92,55801800860.99,633661622140.19,1465.38,34178.33,34685.39,2170.87,42.22,34249.77,33219.35
btc,2021,7,12,34224.74,34561.15,32707.3,59765045361.78,631940462199.15,1229.33,33983.82,34572.61,2165.63,40.93,33219.35,32567.57
btc,2021,7,13,33149.99,33285.78,32272.67,54416065045.33,616022524218.37,1214.05,33863.43,34418.38,2089.85,43.97,32567.57,32776.14
btc,2021,7,14,32716.29,33046.03,31717.78,47348114517.33,609145086950.14,1174.19,33749.06,34292.05,2085.58,44.3,32776.14,31641.45
btc,2021,7,15,32824.59,33141.4,31206.51,55759464576.0,602118163097.95,1177.59,33588.77,34088.16,2064.99,42.36,31641.45,31385.55
btc,2021,7,16,31750.78,32181.8,31110.21,54022773717.33,595476652907.69,1193.8,33579.94,33880.27,1932.67,49.51,31385.55,31570.17
btc,2021,7,17,31382.29,31887.17,31207.82,39981969159.11,591794208880.11,1237.37,33548.07,33702.57,1784.56,48.18,31570.17,31813.0
btc,2021,7,18,31513.0,32372.27,31309.97,35431331811.56,595821087426.87,1284.73,33474.74,33557.22,1708.99,45.6,31813.0,30851.95
btc,2021,7,19,31771.72,31882.7,30553.73,36608378154.67,584947899229.46,1364.93,33325.61,33349.12,1648.04,41.06,30851.95,29759.93
btc,2021,7,20,30813.64,30944.29,29354.71,47087937607.11,559670772835.04,1509.14,33247.66,33073.03,1548.17,44.89,29759.93,32142.94
btc,2021,7,21,29801.49,32766.06,29541.54,50268395206.02,585072482636.48,1499.28,33259.04,33001.48,1580.16,50.67,32142.94,32338.55
btc,2021,7,22,32129.59,32489.11,31734.31,54591578894.22,602767264602.47,1483.97,33169.42,32950.49,1511.3,44.03,32338.55,33506.09
btc,2021,7,23,32293.94,33506.09,32075.86,43696585344.0,609309809498.15,1462.28,33132.1,32993.23,1523.96,47.64,33506.09,34211.77
btc,2021,7,24,33577.41,34484.24,33432.42,48296097848.89,635148001917.19,1369.96,33066.95,33086.96,1477.9,45.74,34211.77,35227.35
btc,2021,7,25,34245.84,35244.4,33899.7,40433578091.04,644752032173.8,1380.45,33073.63,33251.61,1454.03,50.43,35227.35,37211.42
btc,2021,7,26,35340.07,40497.99,35321.9,84057801560.31,718521334086.5,1607.73,33216.94,33556.21,1575.07,59.0,37211.42,39184.61
btc,2021,7,27,37292.76,39204.3,36462.03,88056814919.11,706886857254.7,2001.17,33430.48,33989.16,1641.56,62.33,39184.61,39999.97
btc,2021,7,28,39454.99,40816.35,38937.84,86298185116.44,747991262254.27,2385.19,33642.55,34451.53,1657.4,62.26,39999.97,39993.53
btc,2021,7,29,40016.36,40542.05,39339.66,71065073251.56,747876722584.43,2686.46,33829.8,34877.84,1644.69,61.14,39993.53,42094.78
btc,2021,7,30,39990.47,42094.78,38371.28,58156415288.89,743518127668.97,3154.43,34158.93,35432.99,1706.32,68.99,42094.78,41701.0
btc,2021,7,31,42278.66,42278.66,41142.88,73216348003.56,781288809337.94,3496.32,34462.69,35915.14,1695.86,67.4,41701.0,40120.7
btc,2021,8,1,41582.56,42475.97,39657.25,58507194382.22,778532262681.45,3671.27,34712.82,36238.65,1764.84,63.5,40120.7,39153.01
btc,2021,8,2,39918.96,40368.21,38759.76,66317530652.44,743370673763.24,3753.23,34965.42,36462.83,1758.2,63.67,39153.01,38255.05
btc,2021,8,3,39178.22,39651.21,37817.15,58660971022.22,722087350783.23,3802.0,35140.98,36600.69,1762.92,59.55,38255.05,39772.47
btc,2021,8,4,38200.89,39940.05,37616.06,55749176732.44,726853585219.34,3896.0,35389.93,36844.68,1812.84,62.88,39772.47,40849.95
btc,2021,8,5,39740.03,41286.96,37462.5,59042920661.33,740145761053.04,4036.61,35653.93,37152.77,1917.45,63.45,40849.95,42792.79
btc,2021,8,6,40863.4,42997.39,39960.04,70411983530.67,776250570813.44,4244.76,36036.87,37586.62,1964.79,68.8,42792.79,44665.77
btc,2021,8,7,42775.46,44665.77,42690.13,74440143148.76,817328586551.62,4513.86,36520.8,38131.17,2003.29,72.67,44665.77,43780.24
btc,2021,8,8,44598.25,45262.11,43332.66,75737447466.67,832151493680.01,4667.4,36960.96,38565.71,2027.34,70.11,43780.24,46265.47
btc,2021,8,9,43793.25,46433.79,42875.92,74184672056.89,842714141698.14,4884.3,37545.92,39158.0,2092.26,75.47,46265.47,45543.92
btc,2021,8,10,46306.07,46510.72,44647.94,72283654172.44,856134898662.81,4960.48,38112.26,39649.23,2123.9,74.27,45543.92,45670.17
btc,2021,8,11,45587.99,46698.79,45384.82,65924957909.33,865313524334.51,4987.17,38676.26,40112.38,2149.29,74.22,45670.17,44434.34
btc,2021,8,12,45554.78,46204.28,43889.57,80625549752.89,843658955881.71,4901.54,39181.11,40444.84,2199.39,70.96,44434.34,47799.97
btc,2021,8,13,44399.98,47799.97,44259.27,66684585358.22,867420364756.22,4873.5,39859.03,41010.62,2287.85,76.07,47799.97,47053.51
btc,2021,8,14,47794.49,48083.79,46151.36,63747047793.78,884526105404.99,4599.95,40550.77,41475.45,2301.57,76.88,47053.51,47057.49
btc,2021,8,15,47056.98,47320.04,45608.97,60388411064.89,871847138944.45,4428.02,41147.36,41904.84,2241.03,75.04,47057.49,45906.74
btc,2021,8,16,47056.27,47968.2,45669.48,66521713774.61,881240961277.86,4124.47,41690.08,42212.68,2302.79,72.07,45906.74,44569.56
btc,2021,8,17,45942.6,47029.6,44569.56,76216552899.13,863499932236.14,3789.72,42132.62,42393.98,2343.98,67.9,44569.56,44856.03
btc,2021,8,18,44681.52,45892.68,44342.73,74813786339.56,847896521850.95,3445.0,42558.39,42583.37,2363.9,67.45,44856.03,46666.87
btc,2021,8,19,44752.5,46907.2,43977.69,57015323932.44,849460246207.73,3180.24,43015.97,42897.48,2427.3,68.28,46666.87,49270.61
btc,2021,8,20,46753.21,49290.63,46669.5,64823787278.22,897465475109.45,3177.69,43498.34,43387.72,2325.1,68.9,49270.61,49000.42
btc,2021,8,21,49307.46,49685.09,48344.59,66932790903.53,920956990033.82,3228.49,43890.97,43819.47,2269.03,66.25,49000.42,49223.95
btc,2021,8,22,48845.55,49451.47,48231.35,54305803374.61,918252636933.95,3291.74,44259.93,44235.2,2242.69,65.58,49223.95,49486.4
btc,2021,8,23,49279.95,50444.8,49095.0,63427233891.56,937077207548.41,3326.42,44639.65,44639.14,2248.59,65.89,49486.4,47734.03
btc,2021,8,24,49540.11,49828.04,47734.03,65083046847.55,919046656036.48,3337.84,44865.22,44877.21,2183.41,59.55,47734.03,48939.97
btc,2021,8,25,47680.94,49158.39,47167.02,60151994652.44,906908256405.46,3365.78,45154.78,45189.73,2217.63,61.93,48939.97,47130.62
btc,2021,8,26,48987.11,49327.99,46471.71,63803503262.77,889986412584.57,3217.66,45435.17,45339.03,2219.13,61.47,47130.62,49005.95
btc,2021,8,27,46838.86,49075.82,46359.98,57376285724.44,896916691457.44,3013.04,45829.29,45621.1,2263.43,65.66,49005.95,48864.02
btc,2021,8,28,49042.18,49255.7,48483.46,53492946569.01,918698539920.87,2623.77,46253.65,45870.55,2220.96,67.27,48864.02,48876.76
btc,2021,8,29,48879.93,49549.81,48002.01,48229478485.63,914254355209.15,2298.37,46617.82,46101.8,2189.91,65.59,48876.76,47020.68
btc,2021,8,30,48763.42,48822.33,46972.98,48179454137.53,903670570540.53,1959.49,46864.65,46172.48,2110.9,60.29,47020.68,47225.27
btc,2021,8,31,46973.53,48071.29,46721.18,56943712625.78,889195144813.94,1766.76,47041.95,46253.47,2043.42,57.85,47225.27,48744.63
btc,2021,9,1,47131.56,48930.01,46549.02,60738599082.67,896181279580.89,1726.05,47205.11,46445.09,2059.63,57.31,48744.63,49318.56
btc,2021,9,2,48829.97,50315.57,48713.46,68777141351.47,933396767980.51,1620.34,47426.64,46666.13,2046.54,60.04,49318.56,49987.64
btc,2021,9,3,49289.9,50999.98,48483.78,75273290555.76,938164581711.41,1679.14,47575.52,46921.63,2004.87,57.22,49987.64,49974.1
btc,2021,9,4,50001.53,50525.79,49515.98,66721901411.56,941241509428.43,1689.54,47752.73,47156.44,1970.75,58.84,49974.1,51698.73
btc,2021,9,5,49914.75,51832.95,49488.18,53857252209.78,946435855097.44,1806.12,47993.87,47505.84,2011.98,61.31,51698.73,52639.24
btc,2021,9,6,51747.23,52707.17,50987.36,59320284405.18,973527553044.16,1876.45,48322.07,47900.72,1988.19,65.56,52639.24,46882.0
btc,2021,9,7,52668.62,52871.69,43753.23,82249292259.56,939586811268.71,1895.97,48285.35,47822.36,2211.3,48.4,46882.0,45972.95
btc,2021,9,8,46778.31,47282.87,44516.48,106991221447.11,870520273386.59,1937.1,48242.13,47680.09,2244.65,48.13,45972.95,46319.95
btc,2021,9,9,46051.38,47214.45,45638.97,67899230933.33,873008832613.64,1961.35,48212.63,47575.47,2239.23,48.74,46319.95,44833.08
btc,2021,9,10,46376.46,47022.95,44238.3,55572355650.01,863815094640.1,2024.68,48169.68,47364.52,2258.67,48.19,44833.08,45096.05
btc,2021,9,11,44852.16,45910.02,44808.38,55353657422.49,853423500160.22,1988.08,48190.74,47190.02,2204.33,50.92,45096.05,46058.0
btc,2021,9,12,45136.64,46381.79,44759.75,48187149198.22,858416002994.95,1917.35,48238.82,47102.94,2207.22,52.06,46058.0,44990.02
btc,2021,9,13,46057.42,46249.99,43389.23,65135996771.56,842638247793.95,2002.09,48171.75,46940.41,2204.47,47.05,44990.02,47012.91
btc,2021,9,14,44932.42,47173.67,44836.99,77498384326.91,866007100849.46,2001.38,48081.44,46945.98,2193.09,45.95,47012.91,48092.97
btc,2021,9,15,47068.49,48406.68,46779.28,68721306040.89,894934521116.17,1992.23,48045.14,47034.21,2204.56,48.42,48092.97,47816.25
btc,2021,9,16,48150.01,48445.9,47028.25,59031345166.22,901061187442.53,1977.36,47988.83,47094.37,2212.46,47.55,47816.25,47197.55
btc,2021,9,17,47762.12,48128.16,46871.89,53341337585.78,895175270898.01,1958.02,47897.28,47102.31,2208.72,46.07,47197.55,48210.78
btc,2021,9,18,47281.12,48748.53,47095.66,52242868759.19,907532428987.45,1958.69,47916.35,47187.57,2191.08,50.84,48210.78,47201.5
btc,2021,9,19,48310.07,48349.97,46969.99,51351781646.22,898130000198.33,1951.68,47846.81,47188.65,2166.62,46.91,47201.5,42966.01
btc,2021,9,20,47236.51,47236.51,42569.41,72526282808.89,840040904099.31,2179.76,47680.22,46863.83,2239.06,43.19,42966.01,40538.43
btc,2021,9,21,42832.28,43525.14,39870.48,85540318435.56,798979735863.03,2585.32,47341.52,46377.26,2276.61,36.4,40538.43,43579.97
btc,2021,9,22,40718.99,43928.43,40718.99,101514436494.22,800930040691.04,2670.26,47130.16,46162.08,2374.1,42.24,43579.97,44844.23
btc,2021,9,23,43536.04,44908.1,43121.95,67141167914.67,829450862936.51,2682.13,46968.86,46060.71,2383.63,44.29,44844.23,42748.04
btc,2021,9,24,44863.42,45032.89,40926.94,68753344062.44,811470261987.59,2811.69,46797.95,45805.89,2473.9,43.99,42748.04,42718.94
btc,2021,9,25,42803.64,42964.07,41707.49,66894799872.0,801353904599.71,2925.3,46617.7,45568.43,2470.15,43.63,42718.94,43209.87
btc,2021,9,26,42670.36,43740.02,40775.92,46581943142.18,804930001509.43,2966.77,46396.31,45387.0,2493.48,41.94,43209.87,42278.31
btc,2021,9,27,43204.96,44237.91,42262.02,51031440797.96,819023980137.46,3011.63,46114.7,45147.87,2508.43,39.85,42278.31,40909.31
btc,2021,9,28,42111.84,42732.02,40909.31,51750097181.07,789471244170.24,3071.9,45751.57,44821.83,2480.69,37.17,40909.31,41543.64
btc,2021,9,29,41004.6,42564.99,40902.25,50405842857.77,787462238462.27,3051.71,45414.35,44569.66,2506.81,38.29,41543.64,43797.59
btc,2021,9,30,41536.59,44032.29,41466.71,54175087118.22,814537665339.79,2769.89,45098.3,44510.27,2515.64,39.18,43797.59,48080.37
btc,2021,10,1,43767.7,48388.04,43346.02,63060539363.56,866976038908.82,2374.61,44915.95,44784.89,2648.53,44.28,48080.37,47710.52
btc,2021,10,2,48147.57,48247.94,47467.84,60614023324.44,900563548592.78,2408.72,44949.09,45009.94,2314.99,51.2,47710.52,48144.15
btc,2021,10,3,47674.37,49163.4,47217.72,47566767232.0,903971729927.26,2485.11,45035.94,45251.03,2282.16,53.19,48144.15,49176.76
btc,2021,10,4,48186.65,49425.78,47004.99,60738746936.89,906668798743.16,2609.2,45150.21,45553.01,2315.98,54.12,49176.76,51545.05
btc,2021,10,5,49273.71,51785.32,49066.92,68596958151.11,942701045366.05,2903.88,45418.69,46013.94,2313.33,59.43,51545.05,55385.45
btc,2021,10,6,51500.06,55556.8,50416.73,77199761550.22,996348281000.79,3520.05,45830.26,46734.82,2474.86,63.14,55385.45,53809.14
btc,2021,10,7,55315.91,55315.91,53519.69,88802412237.16,1023645531853.3,3865.37,46140.31,47279.0,2481.83,59.75,53809.14,53892.93
btc,2021,10,8,53781.7,55945.81,53695.42,83169587982.22,1025574001390.98,4154.29,46496.43,47787.77,2457.42,61.48,53892.93,55102.17
btc,2021,10,9,53962.2,55386.05,53800.04,77278436707.56,1030962211132.87,4497.08,46820.0,48350.41,2427.39,60.65,55102.17,54689.57
btc,2021,10,10,54926.17,56211.97,54267.54,85188122481.78,1038986399008.83,4760.69,47083.86,48838.04,2440.07,58.84,54689.57,57399.23
btc,2021,10,11,54695.92,57736.52,54559.16,101108074300.61,1067886941557.12,5188.67,47467.18,49496.59,2510.46,62.06,57399.23,56035.86
btc,2021,10,12,57399.23,57556.7,54375.79,106240113166.63,1066872557318.12,5463.37,47820.71,49999.61,2587.45,60.92,56035.86,57357.61
btc,2021,10,13,56030.57,57686.24,54357.85,87099681979.49,1056253205676.8,5787.25,48186.59,50565.61,2654.47,61.21,57357.61,57351.74
btc,2021,10,14,57385.89,58392.52,56931.28,74616135622.11,1085970068063.62,6064.66,48592.59,51087.62,2657.72,62.76,57351.74,61526.33
btc,2021,10,15,57312.38,62563.02,56896.81,86118647815.14,1128342374834.1,6469.69,49335.01,51890.6,2697.68,73.36,61526.33,60860.89
btc,2021,10,16,61698.03,62339.37,60217.26,120671026625.12,1154753101204.41,6593.91,50147.91,52580.62,2636.38,76.77,60860.89,61582.25
btc,2021,10,17,60867.89,61582.25,59381.23,99027803955.2,1146551557538.97,6825.68,50868.0,53273.06,2596.04,75.26,61582.25,61953.23
btc,2021,10,18,61543.26,62548.01,60293.98,98838596113.9,1164673652771.05,7050.54,51552.36,53940.76,2614.76,74.62,61953.23,64217.08
btc,2021,10,19,62020.01,64428.97,61735.82,85006746873.67,1182180787104.12,7238.46,52411.12,54731.25,2558.25,80.74,64217.08,65986.3
btc,2021,10,20,64252.73,66931.09,63641.2,97986327751.11,1224181952163.03,7433.54,53341.81,55597.02,2639.58,81.74,65986.3,62298.09
btc,2021,10,21,65961.05,66605.57,62072.18,114587804017.78,1212679643295.36,7329.06,54105.34,56112.49,2702.35,73.95,62298.09,60694.0
btc,2021,10,22,62196.96,63656.37,60156.94,105551377578.67,1172124092074.47,7009.31,54841.97,56464.91,2763.29,72.72,60694.0,61238.62
btc,2021,10,23,60690.29,61723.89,60130.01,99046595242.67,1151640556060.21,6485.23,55655.14,56832.12,2754.14,75.6,61238.62,60849.62
btc,2021,10,24,61330.01,61410.02,59653.14,78674725788.44,1144507013385.83,5853.54,56427.38,57141.16,2757.9,74.47,60849.62,62989.54
btc,2021,10,25,60883.77,63682.8,60714.96,124336882773.33,1180344974286.9,5366.38,57195.06,57591.03,2773.99,74.39,62989.54,60396.5
btc,2021,10,26,63072.75,63270.59,60055.95,85019446769.78,1174884097102.43,5050.81,57687.71,57806.84,2700.9,66.36,60396.5,58681.02
btc,2021,10,27,60332.02,61445.13,58299.98,84438787370.67,1121518780792.29,4604.73,58126.53,57874.08,2795.5,64.07,58681.02,60438.75
btc,2021,10,28,58437.98,61940.11,58239.81,99674333809.78,1135296673708.28,4125.82,58618.31,58071.37,2865.69,65.25,60438.75,62220.29
btc,2021,10,29,60599.66,62945.44,60340.72,86787949710.22,1160996948405.64,3683.09,59140.05,58390.51,2873.04,65.88,62220.29,61661.29
btc,2021,10,30,62225.01,62225.01,60859.72,82731468344.89,1161725647399.25,3354.99,59544.7,58642.11,2818.92,62.88,61661.29,61339.98
btc,2021,10,31,61855.94,62379.08,60134.76,74910356821.33,1151926735422.16,3257.35,59782.88,58849.64,2703.09,58.33,61339.98,61065.03
btc,2021,11,1,61290.08,62368.26,59674.61,76192515527.11,1155221485093.07,3017.31,60073.12,59020.05,2738.98,60.53,61065.03,63175.51
btc,2021,11,2,60939.36,64070.56,60681.62,74053887693.16,1178743364765.8,2787.5,60444.42,59339.71,2784.53,62.73,63175.51,62941.48
btc,2021,11,3,63167.43,63445.55,61652.6,78078281728.0,1184712183020.7,2595.84,60757.99,59616.76,2792.8,61.04,62941.48,61367.93
btc,2021,11,4,62906.69,63048.31,60739.96,91063906304.0,1165914279822.19,2268.29,61025.13,59751.47,2807.36,59.11,61367.93,61026.02
btc,2021,11,5,61419.27,62479.96,60770.01,78060530858.67,1159811159095.95,2139.02,61170.2,59849.51,2748.66,55.29,61026.02,61416.31
btc,2021,11,6,60958.67,61525.45,60082.75,67753831523.56,1149465104139.71,1852.38,61385.42,59970.04,2679.14,58.08,61416.31,63180.13
btc,2021,11,7,61454.05,63180.13,61333.08,51662948792.89,1171208655889.88,1683.16,61618.32,60216.97,2619.88,58.62,63180.13,67500.02
btc,2021,11,8,63278.23,67669.97,63278.23,74247256679.83,1240714967085.55,1828.75,62024.25,60777.2,2737.1,63.33,67500.02,66913.34
btc,2021,11,9,67510.92,68476.42,66358.93,87830965772.49,1273517674317.2,2069.21,62239.73,61249.21,2595.15,57.81,66913.34,64871.25
btc,2021,11,10,66929.45,68769.96,63347.5,82515809848.89,1261663607351.07,2112.85,62400.14,61527.83,2727.17,55.59,64871.25,64800.36
btc,2021,11,11,64933.6,65579.55,64198.97,100838867968.0,1224666570146.1,2158.48,62528.87,61779.56,2694.35,54.57,64800.36,64315.36
btc,2021,11,12,64774.26,65379.96,62434.01,71878085660.44,1210870198644.85,2183.78,62623.35,61974.62,2722.03,53.34,64315.36,64471.04
btc,2021,11,13,64173.74,64849.96,63412.86,65339468068.57,1208320622447.26,2192.08,62633.51,62166.66,2671.78,50.38,64471.04,65255.05
btc,2021,11,14,64385.18,65255.05,63622.55,59249840056.64,1216469725526.54,2149.95,62604.26,62404.23,2605.49,48.87,65255.05,63715.77
btc,2021,11,15,65499.74,66263.21,63539.59,92914188431.22,1228575749681.02,2160.21,62660.97,62505.11,2533.1,52.36,63715.77,60190.0
btc,2021,11,16,63610.0,63610.0,58904.41,103183520369.78,1147284421893.61,2181.58,62640.81,62327.03,2581.34,49.21,60190.0,60338.92
btc,2021,11,17,60110.7,60733.99,58758.34,96569006904.89,1129909400493.67,2212.87,62604.82,62174.1,2596.61,48.58,60338.92,56749.27
btc,2021,11,18,60347.59,60862.72,56542.16,86652421148.44,1113747141785.63,2483.76,62440.81,61756.8,2699.16,44.11,56749.27,58046.89
btc,2021,11,19,56959.9,58289.37,55653.06,98574108785.78,1079380838316.29,2630.63,62243.1,61471.42,2685.9,42.72,58046.89,59815.37
btc,2021,11,20,58068.75,59815.37,57486.38,61671238556.44,1107213020711.44,2650.13,62219.86,61344.04,2650.47,49.12,59815.37,58681.09
btc,2021,11,21,59669.74,59845.0,58544.95,54396801621.33,1116084489219.46,2650.12,62219.86,61139.19,2576.67,50.0,58681.09,56369.52
btc,2021,11,22,58711.91,59060.99,55688.96,64891116995.13,1082425278046.92,2879.14,62057.09,60772.3,2563.54,43.86,56369.52,57672.53
btc,2021,11,23,56257.9,57831.82,55778.04,80273621447.11,1074357246909.39,3009.14,61875.18,60533.85,2541.5,43.03,57672.53,57103.46
btc,2021,11,24,57531.15,57693.84,55970.39,92075052088.89,1071282953938.95,3157.07,61692.87,60269.98,2555.83,43.02,57103.46,58907.05
btc,2021,11,25,57193.14,59332.88,57011.15,85144802119.11,1099471586191.52,3205.53,61595.55,60165.14,2558.93,46.44,58907.05,53663.6
btc,2021,11,26,58913.6,59120.01,53660.19,90868399886.22,1051040419402.73,3576.85,61299.49,59665.02,2669.57,40.53,53663.6,54487.45
btc,2021,11,27,53559.31,55203.72,53559.31,85681165966.22,1031832646506.48,3801.96,60951.97,59266.74,2599.79,38.51,54487.45,57158.67
btc,2021,11,28,54819.27,57315.02,53629.73,72397988451.56,1030718873999.7,3851.47,60720.66,59104.58,2675.49,42.82,57158.67,57876.49
btc,2021,11,29,57213.04,58774.79,56795.1,104328491548.44,1086833411519.2,3890.13,60581.0,59010.12,2662.34,45.57,57876.49,57030.13
btc,2021,11,30,57767.63,58994.78,56059.04,111719410744.89,1082408766734.03,3952.67,60421.16,58857.81,2711.37,44.99,57030.13,57173.08
btc,2021,12,1,56970.01,58958.81,56547.0,127630261276.44,1083292316966.76,3998.99,60251.43,58728.21,2750.14,44.65,57173.08,56405.67
btc,2021,12,2,57190.98,57347.72,55902.37,133521653731.56,1070203438582.33,4021.72,59980.46,58549.56,2734.07,41.24,56405.67,53708.68
btc,2021,12,3,56489.3,57369.4,52673.89,114935573504.0,1054805699201.33,3891.05,59428.8,58177.18,2746.22,31.38,53708.68,49014.11
btc,2021,12,4,53548.27,53793.54,44648.35,166195006606.22,925178880076.14,4097.75,58712.83,57472.33,3027.33,28.24,49014.11,49217.91
btc,2021,12,5,49220.05,49633.87,47780.44,136894367744.0,926804760642.79,4308.06,58086.7,56837.37,2884.57,30.08,49217.91,50453.05
btc,2021,12,6,49368.49,50868.23,47227.3,165375344014.22,921705766952.58,4332.0,57512.81,56346.27,2974.98,32.27,50453.05,50559.95
btc,2021,12,7,50520.54,51898.37,50164.92,150922018929.78,962760996130.96,4305.47,56962.59,55901.17,2926.48,32.84,50559.95,50471.22
btc,2021,12,8,50588.99,51040.03,48716.63,128105784092.44,949930410100.51,4197.27,56402.6,55483.48,2961.93,32.51,50471.22,47834.99
